entry_id,self_accession,parent_accession
1034,JGAZ000000008,JGAS000006
1034,JGAZ000000009,JGAS000006
1034,JGAZ000000010,JGAS000006
1034,JGAZ000000011,JGAS000006
1035,JGAZ000000183,JGAS000064
1036,JGAZ000000035,JGAS000013
1036,JGAZ000000036,JGAS000013
1036,JGAZ000000037,JGAS000013
1036,JGAZ000000038,JGAS000013
1036,JGAZ000000039,JGAS000013
1036,JGAZ000000040,JGAS000013
1036,JGAZ000000041,JGAS000013
1036,JGAZ000000042,JGAS000013
1036,JGAZ000000043,JGAS000013
1036,JGAZ000000044,JGAS000013
1036,JGAZ000000045,JGAS000013
1037,JGAZ000002110,JGAS000018
1037,JGAZ000002111,JGAS000018
1037,JGAZ000002112,JGAS000018
1037,JGAZ000002113,JGAS000018
1037,JGAZ000002114,JGAS000018
1037,JGAZ000002115,JGAS000018
1037,JGAZ000002116,JGAS000018
1038,JGAZ000000096,JGAS000028
1039,JGAZ000000012,JGAS000008
1040,JGAZ000000013,JGAS000009
1040,JGAZ000000014,JGAS000009
1040,JGAZ000000015,JGAS000009
1040,JGAZ000000016,JGAS000009
1040,JGAZ000000017,JGAS000009
1040,JGAZ000000018,JGAS000009
1040,JGAZ000000019,JGAS000009
1040,JGAZ000000020,JGAS000009
1040,JGAZ000000021,JGAS000009
1040,JGAZ000000022,JGAS000009
1040,JGAZ000000023,JGAS000009
1040,JGAZ000000024,JGAS000009
1040,JGAZ000000025,JGAS000009
1040,JGAZ000000026,JGAS000009
1040,JGAZ000000027,JGAS000009
1040,JGAZ000000028,JGAS000009
1040,JGAZ000000029,JGAS000009
1040,JGAZ000000030,JGAS000009
1040,JGAZ000000031,JGAS000009
1040,JGAZ000000032,JGAS000009
1040,JGAZ000000033,JGAS000009
1043,JGAZ000000255,JGAS000079
1044,JGAZ000000052,JGAS000015
1044,JGAZ000000053,JGAS000015
1044,JGAZ000000054,JGAS000015
1044,JGAZ000000055,JGAS000015
1044,JGAZ000000056,JGAS000015
1044,JGAZ000000057,JGAS000015
1044,JGAZ000000058,JGAS000015
1044,JGAZ000000059,JGAS000015
1044,JGAZ000000060,JGAS000015
1044,JGAZ000000061,JGAS000015
1046,JGAZ000000256,JGAS000080
1048,JGAZ000000254,JGAS000078
1049,JGAZ000000110,JGAS000041
1049,JGAZ000000111,JGAS000041
1049,JGAZ000000112,JGAS000041
1049,JGAZ000000113,JGAS000041
1049,JGAZ000000114,JGAS000041
1049,JGAZ000000115,JGAS000041
1049,JGAZ000000116,JGAS000041
1049,JGAZ000000117,JGAS000041
1049,JGAZ000000118,JGAS000041
1049,JGAZ000000119,JGAS000041
1049,JGAZ000000120,JGAS000041
1050,JGAZ000000095,JGAS000027
1052,JGAZ000000342,JGAS000085
1054,JGAZ000000413,JGAS000111
1054,JGAZ000000414,JGAS000111
1059,JGAZ000002198,JGAS000145
1059,JGAZ000002199,JGAS000145
1059,JGAZ000002200,JGAS000145
1059,JGAZ000002201,JGAS000145
1059,JGAZ000002202,JGAS000145
1059,JGAZ000002203,JGAS000145
1059,JGAZ000002204,JGAS000145
1059,JGAZ000002205,JGAS000145
1059,JGAZ000003521,JGAS000145
1059,JGAZ000003522,JGAS000145
1059,JGAZ000003523,JGAS000145
1059,JGAZ000003524,JGAS000145
1059,JGAZ000003525,JGAS000145
1059,JGAZ000003526,JGAS000145
1059,JGAZ000003527,JGAS000145
1059,JGAZ000003528,JGAS000145
1059,JGAZ000003529,JGAS000145
1059,JGAZ000003530,JGAS000145
1059,JGAZ000003531,JGAS000145
1059,JGAZ000003532,JGAS000145
1059,JGAZ000003533,JGAS000145
1059,JGAZ000003534,JGAS000145
1059,JGAZ000003535,JGAS000145
1059,JGAZ000003536,JGAS000145
1059,JGAZ000003537,JGAS000145
1061,JGAZ000000620,JGAS000120
1061,JGAZ000000621,JGAS000120
1061,JGAZ000000622,JGAS000120
1061,JGAZ000000623,JGAS000120
1061,JGAZ000000624,JGAS000120
1061,JGAZ000000625,JGAS000120
1061,JGAZ000000626,JGAS000120
1061,JGAZ000000627,JGAS000120
1061,JGAZ000000628,JGAS000120
1061,JGAZ000000629,JGAS000120
1061,JGAZ000000630,JGAS000120
1061,JGAZ000000631,JGAS000120
1061,JGAZ000000632,JGAS000120
1061,JGAZ000000633,JGAS000120
1061,JGAZ000000634,JGAS000120
1061,JGAZ000000635,JGAS000120
1061,JGAZ000000636,JGAS000120
1061,JGAZ000000637,JGAS000120
1061,JGAZ000000638,JGAS000120
1061,JGAZ000000639,JGAS000120
1061,JGAZ000000640,JGAS000120
1061,JGAZ000000641,JGAS000120
1061,JGAZ000000642,JGAS000120
1061,JGAZ000000643,JGAS000120
1061,JGAZ000000644,JGAS000120
1061,JGAZ000000645,JGAS000120
1061,JGAZ000000646,JGAS000120
1061,JGAZ000000647,JGAS000120
1061,JGAZ000000648,JGAS000120
1061,JGAZ000000649,JGAS000120
1061,JGAZ000000650,JGAS000120
1061,JGAZ000000651,JGAS000120
1061,JGAZ000000652,JGAS000120
1061,JGAZ000000653,JGAS000120
1061,JGAZ000000654,JGAS000120
1061,JGAZ000000655,JGAS000120
1061,JGAZ000000656,JGAS000120
1061,JGAZ000000657,JGAS000120
1061,JGAZ000000658,JGAS000120
1061,JGAZ000000659,JGAS000120
1061,JGAZ000000660,JGAS000120
1061,JGAZ000000661,JGAS000120
1061,JGAZ000000662,JGAS000120
1061,JGAZ000000663,JGAS000120
1061,JGAZ000000664,JGAS000120
1061,JGAZ000000665,JGAS000120
1061,JGAZ000000666,JGAS000120
1061,JGAZ000000667,JGAS000120
1061,JGAZ000000668,JGAS000120
1061,JGAZ000000669,JGAS000120
1061,JGAZ000000670,JGAS000120
1061,JGAZ000000671,JGAS000120
1061,JGAZ000000672,JGAS000120
1061,JGAZ000000673,JGAS000120
1061,JGAZ000000674,JGAS000120
1061,JGAZ000000675,JGAS000120
1061,JGAZ000000676,JGAS000120
1061,JGAZ000000677,JGAS000120
1061,JGAZ000000678,JGAS000120
1061,JGAZ000000679,JGAS000120
1061,JGAZ000000680,JGAS000120
1061,JGAZ000000681,JGAS000120
1061,JGAZ000000682,JGAS000120
1061,JGAZ000000683,JGAS000120
1061,JGAZ000000684,JGAS000120
1061,JGAZ000000685,JGAS000120
1061,JGAZ000000686,JGAS000120
1061,JGAZ000000687,JGAS000120
1061,JGAZ000000688,JGAS000120
1061,JGAZ000000689,JGAS000120
1061,JGAZ000000690,JGAS000120
1061,JGAZ000000691,JGAS000120
1061,JGAZ000000692,JGAS000120
1061,JGAZ000000693,JGAS000120
1061,JGAZ000000694,JGAS000120
1061,JGAZ000000695,JGAS000120
1061,JGAZ000000696,JGAS000120
1061,JGAZ000000697,JGAS000120
1061,JGAZ000000698,JGAS000120
1061,JGAZ000000699,JGAS000120
1061,JGAZ000000700,JGAS000120
1061,JGAZ000000701,JGAS000120
1061,JGAZ000000702,JGAS000120
1061,JGAZ000000703,JGAS000120
1061,JGAZ000000704,JGAS000120
1061,JGAZ000000705,JGAS000120
1061,JGAZ000000706,JGAS000120
1061,JGAZ000000707,JGAS000120
1061,JGAZ000000708,JGAS000120
1061,JGAZ000000709,JGAS000120
1061,JGAZ000000710,JGAS000120
1061,JGAZ000000711,JGAS000120
1061,JGAZ000000712,JGAS000120
1061,JGAZ000000713,JGAS000120
1061,JGAZ000000714,JGAS000120
1061,JGAZ000000715,JGAS000120
1061,JGAZ000000716,JGAS000120
1061,JGAZ000000717,JGAS000120
1061,JGAZ000000718,JGAS000120
1061,JGAZ000000719,JGAS000120
1061,JGAZ000000720,JGAS000120
1061,JGAZ000000721,JGAS000120
1061,JGAZ000000722,JGAS000120
1061,JGAZ000000723,JGAS000120
1061,JGAZ000000724,JGAS000120
1061,JGAZ000000725,JGAS000120
1061,JGAZ000000726,JGAS000120
1061,JGAZ000000727,JGAS000120
1061,JGAZ000000728,JGAS000120
1061,JGAZ000000729,JGAS000120
1061,JGAZ000000730,JGAS000120
1061,JGAZ000000731,JGAS000120
1061,JGAZ000000732,JGAS000120
1061,JGAZ000000733,JGAS000120
1061,JGAZ000000734,JGAS000120
1061,JGAZ000000735,JGAS000120
1061,JGAZ000000736,JGAS000120
1061,JGAZ000000737,JGAS000120
1061,JGAZ000000738,JGAS000120
1061,JGAZ000000739,JGAS000120
1061,JGAZ000000740,JGAS000120
1061,JGAZ000000741,JGAS000120
1061,JGAZ000000742,JGAS000120
1061,JGAZ000000743,JGAS000120
1061,JGAZ000000744,JGAS000120
1061,JGAZ000000745,JGAS000120
1061,JGAZ000000746,JGAS000120
1061,JGAZ000000747,JGAS000120
1061,JGAZ000000748,JGAS000120
1061,JGAZ000000749,JGAS000120
1061,JGAZ000000750,JGAS000120
1061,JGAZ000000751,JGAS000120
1061,JGAZ000000752,JGAS000120
1061,JGAZ000000753,JGAS000120
1061,JGAZ000000754,JGAS000120
1061,JGAZ000000755,JGAS000120
1061,JGAZ000000756,JGAS000120
1061,JGAZ000000757,JGAS000120
1061,JGAZ000000758,JGAS000120
1061,JGAZ000000759,JGAS000120
1061,JGAZ000000760,JGAS000120
1061,JGAZ000000761,JGAS000120
1061,JGAZ000000762,JGAS000120
1061,JGAZ000000763,JGAS000120
1061,JGAZ000000764,JGAS000120
1061,JGAZ000000765,JGAS000120
1061,JGAZ000000766,JGAS000120
1061,JGAZ000000767,JGAS000120
1061,JGAZ000000768,JGAS000120
1061,JGAZ000000769,JGAS000120
1061,JGAZ000000770,JGAS000120
1061,JGAZ000000771,JGAS000120
1061,JGAZ000000772,JGAS000120
1061,JGAZ000000773,JGAS000120
1061,JGAZ000000774,JGAS000120
1061,JGAZ000000775,JGAS000120
1061,JGAZ000000776,JGAS000120
1061,JGAZ000000777,JGAS000120
1061,JGAZ000000778,JGAS000120
1061,JGAZ000000779,JGAS000120
1061,JGAZ000000780,JGAS000120
1061,JGAZ000000781,JGAS000120
1061,JGAZ000000782,JGAS000120
1061,JGAZ000000783,JGAS000120
1061,JGAZ000000784,JGAS000120
1061,JGAZ000000785,JGAS000120
1061,JGAZ000000786,JGAS000120
1061,JGAZ000000787,JGAS000120
1061,JGAZ000000788,JGAS000120
1061,JGAZ000000789,JGAS000120
1061,JGAZ000000790,JGAS000120
1061,JGAZ000000791,JGAS000120
1061,JGAZ000000792,JGAS000120
1061,JGAZ000000793,JGAS000120
1061,JGAZ000000794,JGAS000120
1061,JGAZ000000795,JGAS000120
1061,JGAZ000000796,JGAS000120
1061,JGAZ000000797,JGAS000120
1061,JGAZ000000798,JGAS000120
1061,JGAZ000000799,JGAS000120
1061,JGAZ000000800,JGAS000120
1061,JGAZ000000801,JGAS000120
1061,JGAZ000000802,JGAS000120
1061,JGAZ000000803,JGAS000120
1061,JGAZ000000804,JGAS000120
1061,JGAZ000000805,JGAS000120
1061,JGAZ000000806,JGAS000120
1061,JGAZ000000807,JGAS000120
1061,JGAZ000000808,JGAS000120
1061,JGAZ000000809,JGAS000120
1061,JGAZ000000810,JGAS000120
1061,JGAZ000000811,JGAS000120
1061,JGAZ000000812,JGAS000120
1061,JGAZ000000813,JGAS000120
1061,JGAZ000000814,JGAS000120
1061,JGAZ000000815,JGAS000120
1061,JGAZ000000816,JGAS000120
1061,JGAZ000000817,JGAS000120
1061,JGAZ000000818,JGAS000120
1061,JGAZ000000819,JGAS000120
1061,JGAZ000000820,JGAS000120
1061,JGAZ000000821,JGAS000120
1061,JGAZ000000822,JGAS000120
1061,JGAZ000000823,JGAS000120
1061,JGAZ000000824,JGAS000120
1061,JGAZ000000825,JGAS000120
1061,JGAZ000000826,JGAS000120
1061,JGAZ000000827,JGAS000120
1061,JGAZ000000828,JGAS000120
1061,JGAZ000000829,JGAS000120
1061,JGAZ000000830,JGAS000120
1061,JGAZ000000831,JGAS000120
1061,JGAZ000000832,JGAS000120
1061,JGAZ000000833,JGAS000120
1061,JGAZ000000834,JGAS000120
1061,JGAZ000000835,JGAS000120
1061,JGAZ000000836,JGAS000120
1061,JGAZ000000837,JGAS000120
1061,JGAZ000000838,JGAS000120
1061,JGAZ000000839,JGAS000120
1061,JGAZ000000840,JGAS000120
1061,JGAZ000000841,JGAS000120
1061,JGAZ000000842,JGAS000120
1061,JGAZ000000843,JGAS000120
1061,JGAZ000000844,JGAS000120
1061,JGAZ000000845,JGAS000120
1061,JGAZ000000846,JGAS000120
1061,JGAZ000000847,JGAS000120
1061,JGAZ000000848,JGAS000120
1061,JGAZ000000849,JGAS000120
1061,JGAZ000000850,JGAS000120
1061,JGAZ000000851,JGAS000120
1061,JGAZ000000852,JGAS000120
1061,JGAZ000000853,JGAS000120
1061,JGAZ000000854,JGAS000120
1061,JGAZ000000855,JGAS000120
1061,JGAZ000000856,JGAS000120
1061,JGAZ000000857,JGAS000120
1061,JGAZ000000858,JGAS000120
1061,JGAZ000000859,JGAS000120
1061,JGAZ000000860,JGAS000120
1061,JGAZ000000861,JGAS000120
1061,JGAZ000000862,JGAS000120
1061,JGAZ000000863,JGAS000120
1061,JGAZ000000864,JGAS000120
1061,JGAZ000000865,JGAS000120
1061,JGAZ000000866,JGAS000120
1061,JGAZ000000867,JGAS000120
1061,JGAZ000000868,JGAS000120
1061,JGAZ000000869,JGAS000120
1061,JGAZ000000870,JGAS000120
1061,JGAZ000000871,JGAS000120
1061,JGAZ000000872,JGAS000120
1061,JGAZ000000873,JGAS000120
1061,JGAZ000000874,JGAS000120
1061,JGAZ000000875,JGAS000120
1061,JGAZ000000876,JGAS000120
1061,JGAZ000000877,JGAS000120
1061,JGAZ000000878,JGAS000120
1061,JGAZ000000879,JGAS000120
1061,JGAZ000000880,JGAS000120
1061,JGAZ000000881,JGAS000120
1061,JGAZ000000882,JGAS000120
1061,JGAZ000000883,JGAS000120
1061,JGAZ000000884,JGAS000120
1061,JGAZ000000885,JGAS000120
1061,JGAZ000000886,JGAS000120
1061,JGAZ000000887,JGAS000120
1061,JGAZ000000888,JGAS000120
1061,JGAZ000000889,JGAS000120
1061,JGAZ000000890,JGAS000120
1061,JGAZ000000891,JGAS000120
1061,JGAZ000000892,JGAS000120
1061,JGAZ000000893,JGAS000120
1061,JGAZ000000894,JGAS000120
1061,JGAZ000000895,JGAS000120
1061,JGAZ000000896,JGAS000120
1061,JGAZ000000897,JGAS000120
1061,JGAZ000000898,JGAS000120
1061,JGAZ000000899,JGAS000120
1061,JGAZ000000900,JGAS000120
1061,JGAZ000000901,JGAS000120
1061,JGAZ000000902,JGAS000120
1061,JGAZ000000903,JGAS000120
1061,JGAZ000000904,JGAS000120
1061,JGAZ000000905,JGAS000120
1061,JGAZ000000906,JGAS000120
1061,JGAZ000000907,JGAS000120
1061,JGAZ000000908,JGAS000120
1061,JGAZ000000909,JGAS000120
1061,JGAZ000000910,JGAS000120
1061,JGAZ000000911,JGAS000120
1061,JGAZ000000912,JGAS000120
1061,JGAZ000000913,JGAS000120
1061,JGAZ000000914,JGAS000120
1061,JGAZ000000915,JGAS000120
1061,JGAZ000000916,JGAS000120
1061,JGAZ000000917,JGAS000120
1061,JGAZ000000918,JGAS000120
1061,JGAZ000000919,JGAS000120
1061,JGAZ000000920,JGAS000120
1061,JGAZ000000921,JGAS000120
1061,JGAZ000000922,JGAS000120
1061,JGAZ000000923,JGAS000120
1061,JGAZ000000924,JGAS000120
1061,JGAZ000000925,JGAS000120
1061,JGAZ000000926,JGAS000120
1061,JGAZ000000927,JGAS000120
1061,JGAZ000000928,JGAS000120
1061,JGAZ000000929,JGAS000120
1061,JGAZ000000930,JGAS000120
1061,JGAZ000000931,JGAS000120
1061,JGAZ000000932,JGAS000120
1061,JGAZ000000933,JGAS000120
1061,JGAZ000000934,JGAS000120
1061,JGAZ000000935,JGAS000120
1061,JGAZ000000936,JGAS000120
1061,JGAZ000000937,JGAS000120
1061,JGAZ000000938,JGAS000120
1061,JGAZ000000939,JGAS000120
1061,JGAZ000000940,JGAS000120
1061,JGAZ000000941,JGAS000120
1061,JGAZ000000942,JGAS000120
1061,JGAZ000000943,JGAS000120
1061,JGAZ000000944,JGAS000120
1061,JGAZ000000945,JGAS000120
1061,JGAZ000000946,JGAS000120
1061,JGAZ000000947,JGAS000120
1061,JGAZ000000948,JGAS000120
1061,JGAZ000000949,JGAS000120
1061,JGAZ000000950,JGAS000120
1061,JGAZ000000951,JGAS000120
1061,JGAZ000000952,JGAS000120
1061,JGAZ000000953,JGAS000120
1061,JGAZ000000954,JGAS000120
1061,JGAZ000000955,JGAS000120
1061,JGAZ000000956,JGAS000120
1061,JGAZ000000957,JGAS000120
1061,JGAZ000000958,JGAS000120
1061,JGAZ000000959,JGAS000120
1061,JGAZ000000960,JGAS000120
1061,JGAZ000000961,JGAS000120
1061,JGAZ000000962,JGAS000120
1061,JGAZ000000963,JGAS000120
1061,JGAZ000000964,JGAS000120
1061,JGAZ000000965,JGAS000120
1061,JGAZ000000966,JGAS000120
1061,JGAZ000000967,JGAS000120
1061,JGAZ000000968,JGAS000120
1061,JGAZ000000969,JGAS000120
1061,JGAZ000000970,JGAS000120
1061,JGAZ000000971,JGAS000120
1061,JGAZ000000972,JGAS000120
1061,JGAZ000000973,JGAS000120
1061,JGAZ000000974,JGAS000120
1061,JGAZ000000975,JGAS000120
1061,JGAZ000000976,JGAS000120
1061,JGAZ000000977,JGAS000120
1061,JGAZ000000978,JGAS000120
1061,JGAZ000000979,JGAS000120
1061,JGAZ000000980,JGAS000120
1061,JGAZ000000981,JGAS000120
1061,JGAZ000000982,JGAS000120
1061,JGAZ000000983,JGAS000120
1061,JGAZ000000984,JGAS000120
1061,JGAZ000000985,JGAS000120
1061,JGAZ000000986,JGAS000120
1061,JGAZ000000987,JGAS000120
1061,JGAZ000000988,JGAS000120
1061,JGAZ000000989,JGAS000120
1061,JGAZ000000990,JGAS000120
1061,JGAZ000000991,JGAS000120
1061,JGAZ000000992,JGAS000120
1061,JGAZ000000993,JGAS000120
1061,JGAZ000000994,JGAS000120
1061,JGAZ000000995,JGAS000120
1061,JGAZ000000996,JGAS000120
1061,JGAZ000000997,JGAS000120
1061,JGAZ000000998,JGAS000120
1061,JGAZ000000999,JGAS000120
1061,JGAZ000001000,JGAS000120
1061,JGAZ000001001,JGAS000120
1061,JGAZ000001002,JGAS000120
1061,JGAZ000001003,JGAS000120
1061,JGAZ000001004,JGAS000120
1061,JGAZ000001005,JGAS000120
1061,JGAZ000001006,JGAS000120
1061,JGAZ000001007,JGAS000120
1061,JGAZ000001008,JGAS000120
1061,JGAZ000001009,JGAS000120
1061,JGAZ000001010,JGAS000120
1061,JGAZ000001011,JGAS000120
1061,JGAZ000001012,JGAS000120
1061,JGAZ000001013,JGAS000120
1061,JGAZ000001014,JGAS000120
1061,JGAZ000001015,JGAS000120
1061,JGAZ000001016,JGAS000120
1061,JGAZ000001017,JGAS000120
1061,JGAZ000001018,JGAS000120
1061,JGAZ000001019,JGAS000120
1061,JGAZ000001020,JGAS000120
1061,JGAZ000001021,JGAS000120
1061,JGAZ000001022,JGAS000120
1061,JGAZ000001023,JGAS000120
1061,JGAZ000001024,JGAS000120
1061,JGAZ000001025,JGAS000120
1061,JGAZ000001026,JGAS000120
1061,JGAZ000001027,JGAS000120
1061,JGAZ000001028,JGAS000120
1061,JGAZ000001029,JGAS000120
1061,JGAZ000001030,JGAS000120
1061,JGAZ000001031,JGAS000120
1061,JGAZ000001032,JGAS000120
1061,JGAZ000001033,JGAS000120
1061,JGAZ000001034,JGAS000120
1061,JGAZ000001035,JGAS000120
1061,JGAZ000001036,JGAS000120
1061,JGAZ000001037,JGAS000120
1061,JGAZ000001038,JGAS000120
1061,JGAZ000001039,JGAS000120
1061,JGAZ000001040,JGAS000120
1061,JGAZ000001041,JGAS000120
1061,JGAZ000001042,JGAS000120
1061,JGAZ000001043,JGAS000120
1061,JGAZ000001044,JGAS000120
1061,JGAZ000001045,JGAS000120
1061,JGAZ000001046,JGAS000120
1061,JGAZ000001047,JGAS000120
1061,JGAZ000001048,JGAS000120
1061,JGAZ000001049,JGAS000120
1061,JGAZ000001050,JGAS000120
1061,JGAZ000001051,JGAS000120
1061,JGAZ000001052,JGAS000120
1061,JGAZ000001053,JGAS000120
1061,JGAZ000001054,JGAS000120
1061,JGAZ000001055,JGAS000120
1061,JGAZ000001056,JGAS000120
1061,JGAZ000001057,JGAS000120
1061,JGAZ000001058,JGAS000120
1061,JGAZ000001059,JGAS000120
1061,JGAZ000001060,JGAS000120
1061,JGAZ000001061,JGAS000120
1061,JGAZ000001062,JGAS000120
1061,JGAZ000001063,JGAS000120
1061,JGAZ000001064,JGAS000120
1061,JGAZ000001065,JGAS000120
1061,JGAZ000001066,JGAS000120
1061,JGAZ000001067,JGAS000120
1061,JGAZ000001068,JGAS000120
1061,JGAZ000001069,JGAS000120
1061,JGAZ000001070,JGAS000120
1061,JGAZ000001071,JGAS000120
1061,JGAZ000001072,JGAS000120
1061,JGAZ000001073,JGAS000120
1061,JGAZ000001074,JGAS000120
1061,JGAZ000001075,JGAS000120
1061,JGAZ000001076,JGAS000120
1061,JGAZ000001077,JGAS000120
1061,JGAZ000001078,JGAS000120
1061,JGAZ000001079,JGAS000120
1061,JGAZ000001080,JGAS000120
1061,JGAZ000001081,JGAS000120
1061,JGAZ000001082,JGAS000120
1061,JGAZ000001083,JGAS000120
1061,JGAZ000001084,JGAS000120
1061,JGAZ000001085,JGAS000120
1061,JGAZ000001086,JGAS000120
1061,JGAZ000001087,JGAS000120
1061,JGAZ000001088,JGAS000120
1061,JGAZ000001089,JGAS000120
1061,JGAZ000001090,JGAS000120
1061,JGAZ000001091,JGAS000120
1061,JGAZ000001092,JGAS000120
1061,JGAZ000001093,JGAS000120
1061,JGAZ000001094,JGAS000120
1061,JGAZ000001095,JGAS000120
1061,JGAZ000001096,JGAS000120
1061,JGAZ000001097,JGAS000120
1061,JGAZ000001098,JGAS000120
1061,JGAZ000001099,JGAS000120
1061,JGAZ000001100,JGAS000120
1061,JGAZ000001101,JGAS000120
1061,JGAZ000001102,JGAS000120
1061,JGAZ000001103,JGAS000120
1061,JGAZ000001104,JGAS000120
1061,JGAZ000001105,JGAS000120
1061,JGAZ000001106,JGAS000120
1061,JGAZ000001107,JGAS000120
1061,JGAZ000001108,JGAS000120
1061,JGAZ000001109,JGAS000120
1061,JGAZ000001110,JGAS000120
1061,JGAZ000001111,JGAS000120
1061,JGAZ000001112,JGAS000120
1061,JGAZ000001113,JGAS000120
1061,JGAZ000001114,JGAS000120
1061,JGAZ000001115,JGAS000120
1061,JGAZ000001116,JGAS000120
1061,JGAZ000001117,JGAS000120
1061,JGAZ000001118,JGAS000120
1061,JGAZ000001119,JGAS000120
1061,JGAZ000001120,JGAS000120
1061,JGAZ000001121,JGAS000120
1061,JGAZ000001122,JGAS000120
1061,JGAZ000001123,JGAS000120
1061,JGAZ000001124,JGAS000120
1061,JGAZ000001125,JGAS000120
1061,JGAZ000001126,JGAS000120
1061,JGAZ000001127,JGAS000120
1061,JGAZ000001128,JGAS000120
1061,JGAZ000001129,JGAS000120
1061,JGAZ000001130,JGAS000120
1061,JGAZ000001131,JGAS000120
1061,JGAZ000001132,JGAS000120
1061,JGAZ000001133,JGAS000120
1061,JGAZ000001134,JGAS000120
1061,JGAZ000001135,JGAS000120
1061,JGAZ000001136,JGAS000120
1061,JGAZ000001137,JGAS000120
1061,JGAZ000001138,JGAS000120
1061,JGAZ000001139,JGAS000120
1061,JGAZ000001140,JGAS000120
1061,JGAZ000001141,JGAS000120
1061,JGAZ000001142,JGAS000120
1061,JGAZ000001143,JGAS000120
1061,JGAZ000001144,JGAS000120
1061,JGAZ000001145,JGAS000120
1061,JGAZ000001146,JGAS000120
1061,JGAZ000001147,JGAS000120
1061,JGAZ000001148,JGAS000120
1061,JGAZ000001149,JGAS000120
1061,JGAZ000001150,JGAS000120
1061,JGAZ000001151,JGAS000120
1061,JGAZ000001152,JGAS000120
1061,JGAZ000001153,JGAS000120
1061,JGAZ000001154,JGAS000120
1061,JGAZ000001155,JGAS000120
1061,JGAZ000001156,JGAS000120
1061,JGAZ000001157,JGAS000120
1061,JGAZ000001158,JGAS000120
1061,JGAZ000001159,JGAS000120
1061,JGAZ000001160,JGAS000120
1061,JGAZ000001161,JGAS000120
1061,JGAZ000001162,JGAS000120
1061,JGAZ000001163,JGAS000120
1061,JGAZ000001164,JGAS000120
1061,JGAZ000001165,JGAS000120
1061,JGAZ000001166,JGAS000120
1061,JGAZ000001167,JGAS000120
1061,JGAZ000001168,JGAS000120
1061,JGAZ000001169,JGAS000120
1061,JGAZ000001170,JGAS000120
1061,JGAZ000001171,JGAS000120
1061,JGAZ000001172,JGAS000120
1061,JGAZ000001173,JGAS000120
1061,JGAZ000001174,JGAS000120
1061,JGAZ000001175,JGAS000120
1061,JGAZ000001176,JGAS000120
1061,JGAZ000001177,JGAS000120
1061,JGAZ000001178,JGAS000120
1061,JGAZ000001179,JGAS000120
1061,JGAZ000001180,JGAS000120
1061,JGAZ000001181,JGAS000120
1061,JGAZ000001182,JGAS000120
1061,JGAZ000001183,JGAS000120
1061,JGAZ000001184,JGAS000120
1061,JGAZ000001185,JGAS000120
1061,JGAZ000001186,JGAS000120
1061,JGAZ000001187,JGAS000120
1061,JGAZ000001188,JGAS000120
1061,JGAZ000001189,JGAS000120
1061,JGAZ000001190,JGAS000120
1061,JGAZ000001191,JGAS000120
1061,JGAZ000001192,JGAS000120
1061,JGAZ000001193,JGAS000120
1061,JGAZ000001194,JGAS000120
1061,JGAZ000001195,JGAS000120
1061,JGAZ000001196,JGAS000120
1061,JGAZ000001197,JGAS000120
1061,JGAZ000001198,JGAS000120
1061,JGAZ000001199,JGAS000120
1061,JGAZ000001200,JGAS000120
1061,JGAZ000001201,JGAS000120
1061,JGAZ000001202,JGAS000120
1061,JGAZ000001203,JGAS000120
1061,JGAZ000001204,JGAS000120
1061,JGAZ000001205,JGAS000120
1061,JGAZ000001206,JGAS000120
1061,JGAZ000001207,JGAS000120
1061,JGAZ000001208,JGAS000120
1061,JGAZ000001209,JGAS000120
1061,JGAZ000001210,JGAS000120
1061,JGAZ000001211,JGAS000120
1061,JGAZ000001212,JGAS000120
1061,JGAZ000001213,JGAS000120
1061,JGAZ000001214,JGAS000120
1061,JGAZ000001215,JGAS000120
1061,JGAZ000001216,JGAS000120
1061,JGAZ000001217,JGAS000120
1061,JGAZ000001218,JGAS000120
1061,JGAZ000001219,JGAS000120
1061,JGAZ000001220,JGAS000120
1061,JGAZ000001221,JGAS000120
1061,JGAZ000001222,JGAS000120
1061,JGAZ000001223,JGAS000120
1061,JGAZ000001224,JGAS000120
1061,JGAZ000001225,JGAS000120
1061,JGAZ000001226,JGAS000120
1061,JGAZ000001227,JGAS000120
1061,JGAZ000001228,JGAS000120
1061,JGAZ000001229,JGAS000120
1061,JGAZ000001230,JGAS000120
1061,JGAZ000001231,JGAS000120
1061,JGAZ000001232,JGAS000120
1061,JGAZ000001233,JGAS000120
1061,JGAZ000001234,JGAS000120
1061,JGAZ000001235,JGAS000120
1061,JGAZ000001236,JGAS000120
1061,JGAZ000001237,JGAS000120
1061,JGAZ000001238,JGAS000120
1061,JGAZ000001239,JGAS000120
1061,JGAZ000001240,JGAS000120
1061,JGAZ000001241,JGAS000120
1061,JGAZ000001242,JGAS000120
1061,JGAZ000001243,JGAS000120
1061,JGAZ000001244,JGAS000120
1061,JGAZ000001245,JGAS000120
1061,JGAZ000001246,JGAS000120
1061,JGAZ000001247,JGAS000120
1061,JGAZ000001248,JGAS000120
1061,JGAZ000001249,JGAS000120
1061,JGAZ000001250,JGAS000120
1061,JGAZ000001251,JGAS000120
1061,JGAZ000001252,JGAS000120
1061,JGAZ000001253,JGAS000120
1061,JGAZ000001254,JGAS000120
1061,JGAZ000001255,JGAS000120
1061,JGAZ000001256,JGAS000120
